flight_number,origin,destination,date,route,flight_path,missing_files,is_complete,missing_count
KL0879,AMS,BLR,11 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 11 MAR 2024,[],True,0
KL0879,AMS,BLR,06 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 06 MAR 2024,[],True,0
KL0871,AMS,DEL,24 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 24 FEB 2024,[],True,0
KL0871,AMS,DEL,25 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 25 FEB 2024,[],True,0
KL0871,AMS,DEL,10 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 10 FEB 2024,[],True,0
KL0871,AMS,DEL,11 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 11 FEB 2024,[],True,0
KL0871,AMS,DEL,07 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 07 FEB 2024,[],True,0
KL0871,AMS,DEL,06 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 06 FEB 2024,[],True,0
KL0871,AMS,DEL,01 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 01 FEB 2024,[],True,0
KL0871,AMS,DEL,23 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 23 FEB 2024,[],True,0
KL0871,AMS,DEL,22 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 22 FEB 2024,[],True,0
KL0871,AMS,DEL,17 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 17 FEB 2024,[],True,0
KL0871,AMS,DEL,16 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 16 FEB 2024,[],True,0
KL0871,AMS,DEL,29 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 29 FEB 2024,[],True,0
KL0871,AMS,DEL,28 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 28 FEB 2024,[],True,0
KL0871,AMS,DEL,04 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 04 FEB 2024,[],True,0
KL0871,AMS,DEL,05 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 05 FEB 2024,[],True,0
KL0871,AMS,DEL,13 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 13 FEB 2024,[],True,0
KL0871,AMS,DEL,12 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 12 FEB 2024,[],True,0
KL0871,AMS,DEL,19 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 19 FEB 2024,[],True,0
KL0871,AMS,DEL,18 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 18 FEB 2024,[],True,0
KL0871,AMS,DEL,27 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 27 FEB 2024,[],True,0
KL0871,AMS,DEL,26 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 26 FEB 2024,[],True,0
KL0871,AMS,DEL,15 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 15 FEB 2024,[],True,0
KL0871,AMS,DEL,20 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 20 FEB 2024,[],True,0
KL0871,AMS,DEL,21 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 21 FEB 2024,[],True,0
KL0871,AMS,DEL,03 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 03 FEB 2024,[],True,0
KL0871,AMS,DEL,02 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 02 FEB 2024,[],True,0
KL0871,AMS,DEL,09 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 09 FEB 2024,[],True,0
KL0871,AMS,DEL,08 FEB 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL FEB 2024/Flight KL0871 AMSDEL 08 FEB 2024,[],True,0
KL0661,AMS,IAH,10 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 10 MAR 2024,[],True,0
KL0661,AMS,IAH,25 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 25 MAR 2024,[],True,0
KL0661,AMS,IAH,24 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 24 MAR 2024,[],True,0
KL0661,AMS,IAH,06 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 06 MAR 2024,[],True,0
KL0661,AMS,IAH,07 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 07 MAR 2024,[],True,0
KL0661,AMS,IAH,01 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 01 MAR 2024,[],True,0
KL0661,AMS,IAH,16 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 16 MAR 2024,[],True,0
KL0661,AMS,IAH,17 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 17 MAR 2024,[],True,0
KL0661,AMS,IAH,28 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 28 MAR 2024,[],True,0
KL0661,AMS,IAH,29 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 29 MAR 2024,[],True,0
KL0661,AMS,IAH,30 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 30 MAR 2024,[],True,0
KL0661,AMS,IAH,05 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 05 MAR 2024,[],True,0
KL0661,AMS,IAH,04 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 04 MAR 2024,[],True,0
KL0661,AMS,IAH,18 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 18 MAR 2024,[],True,0
KL0661,AMS,IAH,19 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 19 MAR 2024,[],True,0
KL0661,AMS,IAH,26 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 26 MAR 2024,[],True,0
KL0661,AMS,IAH,27 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 27 MAR 2024,[],True,0
KL0661,AMS,IAH,12 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 12 MAR 2024,[],True,0
KL0661,AMS,IAH,21 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 21 MAR 2024,[],True,0
KL0661,AMS,IAH,15 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 15 MAR 2024,[],True,0
KL0661,AMS,IAH,08 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 08 MAR 2024,[],True,0
KL0661,AMS,IAH,02 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 02 MAR 2024,[],True,0
KL0661,AMS,IAH,03 MAR 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH MAR 2024/Flight KL0661 AMSIAH 03 MAR 2024,[],True,0
KL0835,AMS,SIN,04 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 04 MAR 2024,[],True,0
KL0835,AMS,SIN,05 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 05 MAR 2024,[],True,0
KL0835,AMS,SIN,30 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 30 MAR 2024,[],True,0
KL0835,AMS,SIN,31 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 31 MAR 2024,[],True,0
KL0835,AMS,SIN,13 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 13 MAR 2024,[],True,0
KL0835,AMS,SIN,12 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 12 MAR 2024,[],True,0
KL0835,AMS,SIN,27 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 27 MAR 2024,[],True,0
KL0835,AMS,SIN,26 MAR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN MAR 2024/Flight KL0835 AMSSIN 26 MAR 2024,[],True,0
