flight_number,origin,destination,date,route,flight_path,data_files_present,data_files_missing,is_complete,missing_count,total_items,total_weight,total_volume,col_items,crt_items,aircraft_type,passenger_count,uld_count,analysis_errors
KL0601,AMS,LAX,11 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 11 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,103,0,0,6,4,781,263,61,[]
KL0601,AMS,LAX,10 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 10 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,22,0,0,11,0,781,310,35,[]
KL0601,AMS,LAX,25 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 25 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,63,0,0,9,0,781,299,39,[]
KL0601,AMS,LAX,24 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 24 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,37,0,0,9,0,781,315,39,[]
KL0601,AMS,LAX,06 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 06 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,49,0,0,7,0,781,293,37,[]
KL0601,AMS,LAX,07 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 07 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,41,0,0,4,0,781,277,37,[]
KL0601,AMS,LAX,01 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 01 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,56,0,0,8,0,781,299,38,[]
KL0603,AMS,LAX,31 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0603 AMSLAX 31 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,73,0,0,8,2,77W,370,47,[]
KL0601,AMS,LAX,28 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 28 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,45,0,0,6,0,781,287,35,[]
KL0601,AMS,LAX,29 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 29 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,97,0,0,5,0,781,289,36,[]
KL0601,AMS,LAX,16 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 16 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,52,0,0,12,0,781,297,39,[]
KL0601,AMS,LAX,17 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 17 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,42,0,0,6,7,781,316,35,[]
KL0601,AMS,LAX,22 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 22 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,61,0,0,6,0,781,313,42,[]
KL0601,AMS,LAX,23 MAR 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX MAR 2024/Flight KL0601 AMSLAX 23 MAR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,84,0,0,6,0,781,316,30,[]
KL0835,AMS,SIN,01 APR 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN APR 2024/Flight KL0835 AMSSIN 01 APR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,44,0,0,2,0,77W,174,43,[]
KL0601,AMS,LAX,02 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 02 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,30,0,0,0,0,781,310,26,[]
KL0601,AMS,LAX,03 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 03 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,27,0,0,4,0,781,299,45,[]
KL0601,AMS,LAX,08 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 08 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,57,0,0,5,3,781,320,36,[]
KL0601,AMS,LAX,09 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 09 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,37,0,0,8,0,781,312,43,[]
KL0601,AMS,LAX,15 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 15 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,27,0,0,0,0,781,320,36,[]
KL0601,AMS,LAX,14 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 14 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,38,0,0,11,0,781,288,35,[]
KL0601,AMS,LAX,21 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 21 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,21,0,0,6,0,781,316,34,[]
KL0601,AMS,LAX,20 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 20 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,15,0,0,8,0,781,312,35,[]
KL0601,AMS,LAX,12 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 12 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,26,0,0,5,0,781,244,36,[]
KL0601,AMS,LAX,13 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 13 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,30,0,0,9,2,781,302,45,[]
KL0601,AMS,LAX,18 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 18 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,35,0,0,6,0,781,318,43,[]
KL0601,AMS,LAX,19 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 19 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,25,0,0,10,0,781,312,38,[]
KL0601,AMS,LAX,26 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 26 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,35,0,0,9,0,781,262,30,[]
KL0601,AMS,LAX,27 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 27 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,24,0,0,16,0,781,310,37,[]
KL0601,AMS,LAX,05 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 05 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,31,0,0,10,2,781,303,42,[]
KL0601,AMS,LAX,04 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 04 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,15,0,0,7,0,772,322,37,[]
KL0601,AMS,LAX,31 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 31 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,31,0,0,12,0,781,279,37,[]
KL0601,AMS,LAX,30 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 30 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,40,0,0,7,0,781,211,37,[]
KL0601,AMS,LAX,22 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 22 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,89,0,0,6,3,781,224,40,[]
KL0601,AMS,LAX,23 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 23 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,31,0,0,11,0,781,303,33,[]
KL0601,AMS,LAX,16 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 16 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,13,0,0,5,0,781,253,25,[]
KL0601,AMS,LAX,28 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 28 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,29,0,0,10,0,781,284,37,[]
KL0601,AMS,LAX,29 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 29 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,66,0,0,4,2,77W,309,42,[]
KL0601,AMS,LAX,01 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 01 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,29,0,0,1,2,781,286,29,[]
KL0601,AMS,LAX,06 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 06 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,16,0,0,6,0,772,320,34,[]
KL0601,AMS,LAX,07 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 07 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,15,0,0,12,0,781,303,42,[]
KL0601,AMS,LAX,25 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 25 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,43,0,0,5,0,781,301,38,[]
KL0601,AMS,LAX,11 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 11 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,37,0,0,10,0,781,303,43,[]
KL0601,AMS,LAX,10 JAN 2024,AMSLAX,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSLAX JAN 2024/Flight KL0601 AMSLAX 10 JAN 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,40,0,0,4,0,781,302,41,[]
KL0871,AMS,DEL,01 APR 2024,AMSDEL,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSDEL APR 2024/Flight KL0871 AMSDEL 01 APR 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,30,0,0,2,0,77W,281,44,[]
KL0855,AMS,ICN,11 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 11 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,76,0,0,17,4,772,311,32,[]
KL0855,AMS,ICN,10 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 10 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,78,0,0,2,0,772,308,40,[]
KL0855,AMS,ICN,25 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 25 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,22,0,0,4,0,772,277,30,[]
KL0855,AMS,ICN,24 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 24 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,84,0,0,5,0,772,310,32,[]
KL0855,AMS,ICN,07 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 07 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,94,0,0,2,3,772,307,40,[]
KL0855,AMS,ICN,01 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 01 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,62,0,0,2,0,772,320,37,[]
KL0855,AMS,ICN,28 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 28 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,66,0,0,3,4,772,321,40,[]
KL0855,AMS,ICN,29 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 29 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,41,0,0,7,0,772,294,33,[]
KL0855,AMS,ICN,16 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 16 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,63,0,0,0,0,772,320,33,[]
KL0855,AMS,ICN,17 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 17 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,85,0,0,7,2,772,306,30,[]
KL0855,AMS,ICN,22 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 22 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,68,0,0,1,0,772,275,33,[]
KL0855,AMS,ICN,23 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 23 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,81,0,0,0,0,772,294,33,[]
KL0855,AMS,ICN,05 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 05 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,29,0,0,2,4,772,307,38,[]
KL0855,AMS,ICN,04 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 04 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,68,0,0,26,5,77W,342,41,[]
KL0855,AMS,ICN,26 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 26 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,43,0,0,2,0,772,286,41,[]
KL0855,AMS,ICN,18 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 18 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,39,0,0,13,2,772,289,35,[]
KL0855,AMS,ICN,19 FEB 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN FEB 2024/Flight KL0855 AMSICN 19 FEB 2024,"['BuildUpInformation.csv', 'FlightInformation.csv', 'LoadLocations.csv', 'PaxInformation.csv', 'PieceInformation.csv']",[],True,0,48,0,0,1,0,772,299,30,[]
